imdb_id;original_language;popularity;revenue;runtime;vote_average;vote_count;genres;continent;action;adventure;animation;comedy;crime;documentary;drama;family;fantasy;history;horror;music;mystery;romance;science_fiction;tv_movie;thriller;war;western
tt5128328;ta;3.603;0.0;140.0;6.4;34.0;['Action', 'Comedy', 'Drama', 'Romance'];Asia;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0
tt5129682;en;13.274;0.0;93.0;5.9;422.0;['Crime', 'Drama'];Americas;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
tt5129818;de;6.231;0.0;106.0;7.4;76.0;['Documentary'];Europe;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
tt5133308;es;31.901;0.0;120.0;7.1;298.0;['Crime', 'Thriller'];Europe;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
tt5154466;tr;2.917;0.0;101.0;3.5;19.0;['Comedy'];Asia;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tt5157030;cn;7.937;0.0;103.0;5.7;50.0;['Horror'];Asia;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
tt5157456;ru;23.146;0.0;133.0;4.9;120.0;['History', 'Action', 'Drama'];Europe;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
tt5159414;en;19.866;0.0;81.0;4.5;575.0;['Horror', 'Thriller'];Americas;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
tt5160938;en;15.804;678102.0;106.0;6.2;187.0;['Crime', 'Drama', 'Thriller'];Americas;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0
tt5161376;en;8.17;0.0;84.0;4.7;33.0;['Horror'];Americas;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
tt5161502;en;4.737;0.0;90.0;7.4;25.0;['Documentary'];Americas;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
tt5162658;es;9.354;1528185.0;103.0;5.6;150.0;['Drama', 'History', 'Action', 'Adventure'];Europe;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
tt5165344;hi;7.595;0.0;150.0;6.9;83.0;['Thriller', 'Drama', 'Crime'];Asia;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0
tt5168192;en;14.639;15793051.0;100.0;7.8;1109.0;['Drama'];Europe;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
tt5173166;de;6.846;0.0;96.0;5.8;126.0;['Comedy', 'Crime'];Europe;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tt5176390;en;6.146;0.0;80.0;5.6;79.0;['Romance', 'Comedy'];Americas;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
tt5179598;en;11.021;0.0;108.0;5.6;342.0;['Drama', 'Thriller'];Americas;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
tt5187886;es;7.267;2114260.0;96.0;5.2;123.0;['Comedy'];Europe;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tt5189828;en;4.192;0.0;92.0;5.2;50.0;['Action', 'Thriller'];Americas;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
tt5200814;ur;1.237;0.0;170.0;6.1;9.0;['Drama', 'Music'];Asia;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0
tt5200962;ta;3.918;0.0;136.0;7.0;31.0;['Comedy', 'Drama', 'Romance'];Asia;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0
tt5206770;en;3.856;0.0;90.0;4.0;36.0;['Crime', 'Horror', 'Thriller'];Americas;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0
tt5208950;en;43.182;4537.0;110.0;5.4;221.0;['Action', 'Drama'];Americas;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
tt5214394;ml;1.323;0.0;134.0;7.4;17.0;['Comedy', 'Drama'];Asia;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
tt5215486;en;4.254;0.0;120.0;7.1;47.0;['Documentary'];Americas;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
tt5215952;ko;28.179;49851770.0;156.0;7.3;1206.0;['Horror', 'Mystery'];Asia;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
tt5216534;ja;10.499;1476624.0;84.0;7.0;37.0;['Animation', 'Adventure', 'Science Fiction'];Asia;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
tt5222918;fi;9.55;1657449.0;101.0;7.0;219.0;['Comedy', 'Drama'];Europe;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
tt5224356;en;11.828;0.0;83.0;5.4;16.0;['Comedy'];Americas;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tt5228304;en;4.474;0.0;90.0;5.6;10.0;['Comedy', 'Mystery', 'Romance'];Europe;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
tt5232308;bn;2.772;0.0;140.0;4.4;6.0;['Thriller', 'Crime', 'Drama'];Asia;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0
tt5238904;en;21.204;0.0;93.0;6.5;197.0;['Horror', 'Thriller', 'Science Fiction'];Americas;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0
tt5246700;en;22.186;0.0;113.0;5.3;1565.0;['Science Fiction', 'Thriller', 'Mystery', 'Action', 'Adventure'];Americas;1;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0
tt5247042;en;2.917;0.0;89.0;2.8;28.0;['Action', 'Thriller'];Europe;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
tt5249200;en;4.37;0.0;98.0;5.7;12.0;['Drama'];Americas;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
tt5254868;en;12.64;0.0;90.0;6.9;300.0;['Thriller', 'Drama', 'Horror'];Americas;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0
tt5255710;hi;6.644;0.0;154.0;8.0;88.0;['Drama', 'Romance'];Asia;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0
tt5258324;en;1.252;0.0;0.0;3.0;1.0;['Horror'];World;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
tt5259966;es;70.604;12421716.0;100.0;7.8;627.0;['Comedy'];Americas;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tt5265898;en;3.956;0.0;87.0;5.2;43.0;['Comedy', 'Horror'];Americas;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
tt5266456;en;1.887;0.0;104.0;8.0;4.0;['Action', 'Drama'];Americas;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
tt5266668;en;14.586;0.0;103.0;5.6;106.0;['Action', 'War'];Americas;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
tt5267472;en;13.424;0.0;104.0;6.5;401.0;['Comedy'];Americas;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tt5271442;ur;0.829;520000.0;155.0;6.9;11.0;['Action', 'Drama', 'Crime', 'Thriller'];Asia;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0
tt5271772;es;16.782;0.0;100.0;6.3;121.0;['Drama', 'Romance'];Americas;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0
tt5275128;en;0.971;0.0;86.0;6.5;2.0;['Comedy'];World;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tt5275830;en;4.962;0.0;93.0;8.0;13.0;['Music', 'Documentary'];Europe;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0
tt5275844;en;10.206;0.0;110.0;7.1;61.0;['Music', 'Documentary'];Americas;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0
tt5275892;en;7.08;0.0;467.0;8.5;167.0;['Documentary', 'Crime', 'History'];Americas;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0
tt5277030;en;4.334;0.0;101.0;5.3;4.0;['Romance', 'Comedy'];Oceania;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
tt5278460;en;7.254;0.0;95.0;7.2;161.0;['Documentary'];Americas;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
tt5278466;en;5.108;0.0;111.0;7.4;32.0;['Documentary'];Americas;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
tt5286444;hi;9.744;17618280.0;122.0;7.4;181.0;['Drama', 'Thriller'];Asia;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
tt5289520;ro;1.367;105000.0;116.0;5.9;9.0;['Comedy'];Europe;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tt5290620;hi;6.031;0.0;124.0;3.1;21.0;['Comedy'];Asia;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tt5291604;bn;0.635;0.0;141.0;4.8;6.0;['Drama', 'Romance'];Asia;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0
tt5294198;en;10.774;0.0;96.0;5.5;140.0;['Comedy', 'Drama'];Americas;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
tt5294522;en;14.757;0.0;98.0;6.3;141.0;['Thriller', 'Drama'];Europe;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
tt5294966;ja;8.539;272132.0;117.0;7.2;228.0;['Drama'];Asia;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
tt5295358;tr;1.467;0.0;0.0;4.4;10.0;['Comedy', 'Adventure', 'Crime'];Asia;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tt5296086;en;1.62;0.0;109.0;4.8;5.0;['Horror'];World;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
tt5309954;ja;27.847;8992523.0;98.0;5.4;157.0;['Horror'];Asia;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
tt5311546;mr;2.532;0.0;166.0;8.1;18.0;['Drama'];Asia;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
tt5320514;ml;4.291;2500000.0;144.0;7.3;35.0;['Action', 'Comedy', 'Crime'];Asia;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tt5324800;fr;8.135;0.0;111.0;4.2;161.0;['Comedy'];Europe;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tt5333612;ur;1.904;4800000.0;115.0;7.4;12.0;['Comedy', 'Drama', 'Family', 'Fantasy', 'Romance'];Asia;0;0;0;1;0;0;1;1;1;0;0;0;0;1;0;0;0;0;0
tt5338644;fr;6.804;0.0;95.0;4.3;81.0;['Fantasy', 'Comedy'];Europe;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
tt5339418;en;6.449;0.0;84.0;4.6;72.0;['Thriller', 'Horror', 'Crime'];Americas;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0
tt5342650;zh;8.273;0.0;106.0;6.9;69.0;['Action', 'Science Fiction'];Asia;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
tt5342950;en;9.296;0.0;99.0;5.7;92.0;['Thriller'];Americas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
tt5344054;en;9.713;0.0;123.0;3.4;12.0;['Action', 'Thriller'];Europe;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
tt5361488;en;4.655;0.0;103.0;4.9;34.0;['Thriller', 'Mystery', 'Science Fiction'];Oceania;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0
tt5362988;en;30.468;44998252.0;107.0;7.4;4068.0;['Crime', 'Drama', 'Mystery', 'Thriller'];Americas;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0
tt5363618;en;18.702;516520.0;121.0;7.8;1713.0;['Drama', 'Music'];Americas;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0
tt5375324;ml;1.871;0.0;130.0;7.2;18.0;['Comedy'];Asia;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tt5376232;ml;2.902;520000.0;145.0;7.3;20.0;['Drama', 'Family'];Asia;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
tt5390504;en;13.815;23355100.0;143.0;7.3;1370.0;['Crime', 'Drama', 'Thriller', 'History'];Americas;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0
tt5419398;en;0.633;0.0;0.0;2.0;1.0;['Horror'];World;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
tt5420210;en;30.517;0.0;105.0;5.8;151.0;['Comedy', 'Crime'];Americas;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tt5420878;bg;0.84;0.0;84.0;6.5;4.0;['Comedy', 'Drama'];Europe;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
tt5427032;tr;2.074;0.0;114.0;4.1;36.0;['Comedy'];Asia;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tt5431016;pt;53.769;37070177.0;120.0;7.3;246.0;['Drama'];Americas;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
tt5431890;en;19.258;0.0;112.0;7.3;661.0;['Thriller', 'History', 'Drama'];Europe;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0
tt5433114;es;33.821;0.0;130.0;7.5;316.0;['Documentary'];Europe;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
tt5434972;en;4.075;0.0;87.0;7.0;37.0;['Documentary'];Americas;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
tt5445074;en;6.419;0.0;90.0;4.3;29.0;['Science Fiction', 'Drama'];Americas;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
tt5451118;de;8.989;0.0;145.0;7.4;83.0;['Romance', 'Drama', 'Comedy'];Europe;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0
tt5458088;ml;4.008;0.0;177.0;7.7;39.0;['Drama', 'Action'];Asia;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
tt5458566;da;4.917;0.0;90.0;5.8;47.0;['Comedy', 'Crime', 'Drama'];Europe;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
tt5460276;hi;10.4;0.0;139.0;6.9;93.0;['Action', 'Thriller', 'Drama'];Asia;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
tt5461944;en;22.235;16872691.0;123.0;7.6;1143.0;['Thriller', 'History', 'Drama', 'Action'];Oceania;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0
tt5463152;fa;1.553;0.0;100.0;4.1;11.0;['Action', 'Comedy'];Asia;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tt5464234;en;22.008;0.0;91.0;4.8;188.0;['Science Fiction', 'Action', 'Thriller'];Europe;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0
tt5465370;hi;8.414;0.0;138.0;6.0;30.0;['Action', 'Crime', 'Thriller'];Asia;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
tt5466186;en;17.548;9196740.0;107.0;5.8;334.0;['Thriller', 'Drama', 'Crime'];Europe;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0
tt5468014;ja;9.119;0.0;91.0;6.9;29.0;['Adventure', 'Animation', 'Action'];Asia;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tt5470222;en;8.135;0.0;90.0;4.6;51.0;['Adventure', 'Action'];Europe;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tt5471480;no;4.323;0.0;76.0;6.8;38.0;['Documentary'];Europe;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
tt5473090;en;6.139;0.0;97.0;5.3;40.0;['Comedy', 'Drama'];Oceania;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
tt5476944;ja;9.421;0.0;100.0;7.7;69.0;['Animation', 'Action', 'Comedy', 'Fantasy'];World;1;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
tt5477194;ta;3.153;0.0;153.0;7.0;23.0;['Crime', 'Drama', 'Family', 'Romance'];Asia;0;0;0;0;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0
tt5477402;nl;4.602;0.0;84.0;7.0;33.0;['Documentary'];Europe;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
tt5478478;en;26.508;36976336.0;134.0;6.9;1826.0;['Western', 'Drama', 'History'];Americas;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1
tt5481404;en;10.564;0.0;96.0;5.1;143.0;['Action', 'Horror'];Americas;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
tt5481984;en;9.593;0.0;90.0;3.0;30.0;['Fantasy', 'Action', 'Horror'];Americas;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0
tt5488854;es;7.05;0.0;91.0;5.0;50.0;['Comedy'];Americas;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tt5493944;en;38.765;0.0;98.0;5.0;758.0;['Family', 'Adventure', 'Fantasy', 'Romance', 'Drama'];Americas;0;1;0;0;0;0;1;1;1;0;0;0;0;1;0;0;0;0;0
tt5497458;en;5.791;0.0;89.0;5.3;72.0;['Horror', 'Thriller'];World;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
tt5503594;en;2.817;0.0;104.0;7.0;22.0;['Documentary'];Americas;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
tt5504168;te;2.268;0.0;110.0;6.8;20.0;['Crime', 'Thriller'];Asia;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
tt5505188;tr;1.319;0.0;;4.0;6.0;['Adventure', 'Comedy'];Asia;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tt5510934;bn;1.583;0.0;100.0;7.4;16.0;['Drama'];Asia;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
tt5512872;en;15.235;0.0;88.0;6.5;239.0;['Drama', 'Comedy', 'Romance'];Americas;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0
tt5518022;en;3.724;0.0;88.0;7.7;23.0;['Documentary'];Asia;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
tt5523010;en;35.241;59522646.0;99.0;6.1;1814.0;['Fantasy', 'Adventure', 'Family'];Americas;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
tt5523174;ta;1.379;0.0;130.0;7.1;11.0;['Action', 'Drama', 'Thriller'];Asia;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
tt5526028;ja;18.508;0.0;61.0;8.6;211.0;['Romance', 'Animation'];Asia;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
tt5532370;en;3.7;0.0;80.0;5.3;30.0;['Comedy', 'Thriller'];Europe;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
tt5534434;en;10.435;0.0;83.0;5.6;178.0;['Comedy', 'Horror'];Americas;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
tt5535942;tr;2.982;3140566.0;104.0;5.2;29.0;['Comedy'];Asia;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tt5537140;en;1.787;0.0;132.0;5.0;4.0;['Mystery', 'Crime', 'Drama'];Americas;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0
tt5539054;en;34.966;0.0;89.0;5.6;1551.0;['Thriller', 'Romance', 'Drama'];Americas;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0
tt5541848;en;10.099;0.0;97.0;7.0;288.0;['Documentary'];Americas;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
tt5542802;hi;5.865;0.0;147.0;6.1;46.0;['Romance', 'Thriller'];Asia;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
tt5548032;ml;2.549;10000000.0;157.0;7.0;24.0;['Thriller'];Asia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
tt5556054;en;13.79;0.0;110.0;6.5;52.0;['Family', 'Fantasy'];Europe;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
tt5562652;en;4.59;0.0;91.0;5.5;29.0;['Documentary'];Americas;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
tt5563324;en;66.36;0.0;93.0;6.1;416.0;['Thriller'];Americas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
tt5565670;pa;1.867;0.0;135.0;7.6;5.0;['Drama', 'Family', 'Romance'];Asia;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0
tt5574372;en;3.916;0.0;83.0;5.6;26.0;['Animation', 'Comedy'];Americas;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tt5575408;ja;18.254;0.0;47.0;8.5;31.0;['Fantasy', 'Adventure', 'Mystery', 'Animation'];Asia;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0
tt5580266;en;31.169;34934009.0;133.0;8.3;1724.0;['Crime', 'Drama'];Americas;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
tt5580392;en;10.087;0.0;96.0;6.5;235.0;['Drama'];Americas;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
tt5581752;en;5.288;0.0;110.0;5.3;24.0;['Action', 'Drama', 'Adventure'];Europe;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
tt5588850;en;6.823;0.0;80.0;6.4;246.0;['Documentary'];Americas;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
tt5591786;uk;4.93;0.0;110.0;7.5;10.0;['History', 'Drama'];Europe;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
tt5597198;ur;1.496;4900000.0;159.0;7.8;7.0;['Comedy', 'Romance'];Asia;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
tt5598102;fr;10.745;1108983.0;94.0;7.7;301.0;['Documentary'];Europe;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
tt5598172;fr;11.741;1162912.0;95.0;5.3;317.0;['Comedy'];Europe;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tt5598234;en;4.095;0.0;98.0;5.8;37.0;['Documentary', 'Music'];Europe;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0
tt5598292;en;30.644;0.0;88.0;5.9;760.0;['Horror', 'Thriller', 'Mystery'];Americas;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0
tt5606664;en;33.3;72281712.0;152.0;7.2;3211.0;['Horror', 'Thriller'];Americas;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
tt5608972;tr;2.936;0.0;0.0;2.6;8.0;['Comedy'];Asia;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tt5611648;ta;2.19;0.0;130.0;7.3;16.0;['Drama'];Asia;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
tt5615904;ko;7.105;0.0;113.0;8.1;46.0;['Drama', 'Romance'];Asia;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0
tt5617310;en;2.493;0.0;95.0;6.0;10.0;['Thriller', 'Horror'];Europe;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
tt5628902;en;12.672;0.0;107.0;5.4;115.0;['Science Fiction', 'Horror'];Americas;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0
tt5634960;en;3.687;0.0;109.0;5.7;17.0;['Comedy'];Americas;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tt5638474;hi;3.335;0.0;136.0;5.1;13.0;['Drama', 'Mystery', 'Romance', 'Thriller'];Asia;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;1;0;0
tt5638500;hi;3.973;0.0;120.0;4.5;37.0;['Horror'];Asia;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
tt5639388;hi;4.427;0.0;127.0;4.4;14.0;['Horror'];Asia;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
tt5644050;en;7.924;0.0;81.0;7.3;38.0;['Documentary'];Americas;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
tt5648036;en;11.853;0.0;95.0;5.0;77.0;['Action', 'Comedy', 'Adventure', 'Crime', 'Thriller'];Asia;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
tt5651338;de;10.491;1192197.0;114.0;6.2;105.0;['Science Fiction', 'Thriller', 'Drama'];Europe;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0
tt5657856;en;18.87;0.0;132.0;7.0;1027.0;['Action', 'Crime', 'Thriller'];Americas;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
tt5662550;en;11.77;151493.0;92.0;3.6;29.0;['Action', 'Horror'];Americas;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
tt5662932;hi;7.063;1013926.0;134.0;7.1;93.0;['Thriller', 'Crime'];Asia;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
tt5669936;en;20.233;1319566.0;91.0;4.6;293.0;['Science Fiction', 'Horror'];Americas;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0
tt5674368;en;2.389;0.0;80.0;6.1;8.0;['Action', 'Science Fiction', 'Thriller'];World;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0
tt5674842;es;8.397;12304617.0;90.0;5.0;173.0;['Romance', 'Drama', 'Comedy'];Europe;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0
tt5679554;en;2.233;0.0;101.0;3.8;4.0;['Thriller', 'Crime', 'Horror'];Americas;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0
tt5680626;ar;1.042;0.0;170.0;7.1;11.0;['Drama', 'Thriller'];Africa;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
tt5685006;en;8.991;0.0;90.0;5.7;103.0;['Horror', 'Comedy'];Europe;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
tt5686622;en;4.742;0.0;75.0;4.0;44.0;['Mystery', 'Horror'];Europe;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
tt5687416;id;3.48;0.0;123.0;5.9;24.0;['Drama', 'Romance'];Asia;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0
